"GeneID","N2.Mean_N","WDR5.Mean_N","Fold.Change_Log2","P.Value.Ad","Chrom.No","start","end","strand","gene_name","description"
7247,1.477547648,5.772136744,1.845864727,1,"II",14588619,14591680,0,"C01G12.7","Caenorhabditis elegans Protein C01G12.7 (C01G12.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064632]"
7248,57.88724222,40.60410336,-0.46149467,1,"II",14593449,14597538,0,"catp-4","Caenorhabditis elegans Protein CATP-4 (catp-4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064633]"
7249,0.277834203,2.449491207,2.990600155,1,"II",14578995,14580014,0,"C01G12.9","Caenorhabditis elegans Protein C01G12.9 (C01G12.9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026735]"
7250,1.177619286,0.54905287,-1.067439926,1,"II",14580256,14580540,0,"nspb-8","Caenorhabditis elegans Protein NSPB-8 (nspb-8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026732]"
7251,0,1.056032517,4.915866902,1,"II",14580842,14581123,0,"nspb-9","Caenorhabditis elegans Protein NSPB-9 (nspb-9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026733]"
7252,23.61388604,34.18334161,0.574991401,1,"I",7204589,7207585,0,"C01H6.2","Caenorhabditis elegans Protein C01H6.2 (C01H6.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059635]"
7253,4.066432108,12.73402842,1.55752633,0.920243135,"I",7208287,7209684,0,"C01H6.3","Caenorhabditis elegans Protein C01H6.3 (C01H6.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059636]"
7254,259.1042652,225.6853256,-0.187538692,1,"I",7210591,7212438,0,"C01H6.4","Caenorhabditis elegans Protein C01H6.4 (C01H6.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059637]"
7255,395.2303469,339.7620916,-0.215524041,1,"I",7222464,7224133,0,"C01H6.6","Caenorhabditis elegans Protein C01H6.6 (C01H6.6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059639]"
7256,5111.149023,5824.799269,0.189468266,1,"I",7224832,7227540,0,"swsn-9","Caenorhabditis elegans Protein SWSN-9, isoform a. [Source:RefSeq mRNA;Acc:NM_059640]"
7257,116.9333063,154.5591178,0.418527854,1,"I",7227918,7229275,0,"C01H6.8","Caenorhabditis elegans Protein C01H6.8, isoform a (C01H6.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001128943]"
7258,1079.120697,1130.11662,0.067964238,1,"I",7229575,7233118,0,"C01H6.9","Caenorhabditis elegans Protein C01H6.9 (C01H6.9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059642]"
7259,0,0,NA,NA,"X",12658405,12660991,0,"C02B4.3","Caenorhabditis elegans Protein C02B4.3 (C02B4.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077713]"
7260,60.9307319,104.6894162,0.78626981,1,"X",15539343,15545958,0,"olrn-1","Caenorhabditis elegans Protein OLRN-1, isoform b (olrn-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029163]"
7261,406.6047877,422.2231443,0.048388774,1,"X",15546795,15552165,0,"lron-3","Caenorhabditis elegans Protein LRON-3, isoform a. [Source:RefSeq mRNA;Acc:NM_001047748]"
7262,0,0,NA,NA,"X",15284251,15286158,0,"jud-4","Caenorhabditis elegans Protein JUD-4 (jud-4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_078133]"
7264,6.269686783,14.27773422,1.144269833,1,"IV",10513964,10515075,0,"C02F4.4","Caenorhabditis elegans Protein C02F4.4 (C02F4.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069540]"
7266,8.001627997,17.17644754,1.144336626,1,"X",11257455,11259916,0,"C03A3.1","Caenorhabditis elegans Protein C03A3.1, isoform b (C03A3.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029173]"
7267,1100.185709,1184.280504,0.103366594,1,"X",11262846,11265824,0,"C03A3.2","Caenorhabditis elegans Protein C03A3.2 (C03A3.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077478]"
7268,0.277834203,1.182672381,2.040851549,1,"X",11267326,11268958,0,"C03A3.3","Caenorhabditis elegans Protein C03A3.3 (C03A3.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077479]"
7269,5.73074437,1.64715861,-1.709251241,1,"III",4091101,4093254,0,"C03C10.2","Caenorhabditis elegans Protein C03C10.2 (C03C10.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065419]"
7270,5065.003292,4003.435106,-0.339432444,1,"III",4097102,4098102,0,"C03C10.4","Caenorhabditis elegans Protein C03C10.4 (C03C10.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065421]"
7271,1.349004386,0.760259374,-0.695146573,1,"III",4090266,4090532,0,"C03C10.5","Caenorhabditis elegans Protein C03C10.5 (C03C10.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065418]"
7273,4.833652244,1.267239021,-1.740786862,1,"III",4096019,4096876,0,"C03C10.7","Caenorhabditis elegans Protein C03C10.7 (C03C10.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001025969]"
7274,13.81940252,5.122412734,-1.300618116,1,"I",10014730,10015427,0,"C03C11.1","Caenorhabditis elegans Protein C03C11.1 (C03C11.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060244]"
7275,60.50087829,73.34770922,0.299592098,1,"I",9668704,9670706,0,"C03D6.1","Caenorhabditis elegans Protein C03D6.1 (C03D6.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060170]"
7277,5712.830343,3871.075308,-0.562715418,1,"I",9658265,9659818,0,"asfl-1","Caenorhabditis elegans Protein ASFL-1 (asfl-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060166]"
7278,1226.16546,1147.836636,-0.090919827,1,"I",9657167,9657795,0,"lab-1","Caenorhabditis elegans Protein LAB-1 (lab-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060165]"
7281,36.26775208,36.90027576,0.047980894,1,"V",11286988,11288208,0,"C03E10.3","Caenorhabditis elegans Protein C03E10.3 (C03E10.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_073464]"
7282,718.4951019,596.8437558,-0.266244564,1,"V",11273130,11278050,0,"clec-223","Caenorhabditis elegans Protein CLEC-223 (clec-223) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_073462]"
7283,598.8240633,244.5156912,-1.288649869,0.000595751,"V",11271351,11272399,0,"clec-222","Caenorhabditis elegans Protein CLEC-222 (clec-222) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_073461]"
7284,1101.273211,807.8327371,-0.441803253,1,"X",15689447,15696223,0,"C03H12.1","Caenorhabditis elegans Protein C03H12.1 (C03H12.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_078182]"
7285,19.93845188,18.7429202,-0.071167351,1,"X",13660477,13662430,0,"C04A11.1","Caenorhabditis elegans Protein C04A11.1 (C04A11.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077887]"
7286,208.3273563,199.6354233,-0.048709533,1,"X",13666044,13668628,0,"C04A11.2","Caenorhabditis elegans Protein C04A11.2 (C04A11.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077888]"
7287,2812.505267,2384.468472,-0.239669158,1,"X",13677190,13682008,0,"gck-4","Caenorhabditis elegans Protein GCK-4 (gck-4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077889]"
7288,1.004887709,2.745264351,1.524291043,1,"X",13664526,13665060,0,"C04A11.5","Caenorhabditis elegans Protein C04A11.5 (C04A11.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029183]"
7289,1.326910228,4.223709875,1.761924442,1,"X",12280717,12282425,0,"C04B4.1","Caenorhabditis elegans Protein C04B4.1 (C04B4.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077646]"
7290,7124.970885,6779.772741,-0.072435543,1,"X",12283253,12284886,0,"C04B4.2","Caenorhabditis elegans Protein C04B4.2 (C04B4.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077647]"
7291,0.898438605,0.211206503,-1.744330085,1,"X",12285756,12287185,0,"lips-2","Caenorhabditis elegans Protein LIPS-2 (lips-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077648]"
7292,0.449219302,0.63361951,0.779100933,1,"X",12289911,12293199,0,"C04B4.4","Caenorhabditis elegans Protein C04B4.4 (C04B4.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077650]"
7295,136.731996,123.9011216,-0.144646017,1,"X",14020717,14022255,0,"C04C11.1","Caenorhabditis elegans Protein C04C11.1, isoform a. [Source:RefSeq mRNA;Acc:NM_001029184]"
7296,958.3968281,968.8322768,0.020170279,1,"X",14033738,14036910,0,"arrd-25","Caenorhabditis elegans Protein ARRD-25 (arrd-25) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077937]"
7297,3362.774945,8136.023142,1.274078291,7.47e-09,"I",9673849,9678489,0,"C04F12.1","Caenorhabditis elegans Protein C04F12.1 (C04F12.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060172]"
7299,1319.109567,1505.379203,0.187004637,1,"I",9690121,9690548,0,"C04F12.5","Caenorhabditis elegans Protein C04F12.5 (C04F12.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060176]"
7300,5.307640911,4.723186777,-0.172989809,1,"I",9692692,9693772,0,"C04F12.6",""
7301,78.80179076,93.33746117,0.247759908,1,"I",9695735,9696701,0,"C04F12.7","Caenorhabditis elegans Protein C04F12.7 (C04F12.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060178]"
7302,293.0388226,346.0520135,0.241190765,1,"I",9697585,9699546,0,"C04F12.8","Caenorhabditis elegans Protein C04F12.8 (C04F12.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060179]"
7303,329.1177564,428.2979732,0.371033443,1,"I",9710151,9710734,0,"rnh-1.3","Caenorhabditis elegans Protein RNH-1.3 (rnh-1.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060180]"
7304,47.7406164,61.10607515,0.340740809,1,"IV",10088462,10089823,0,"ttr-39","Caenorhabditis elegans Protein TTR-39, isoform a. [Source:RefSeq mRNA;Acc:NM_001268531]"
7305,7.639438848,7.058261938,-0.047176872,1,"IV",10090713,10092314,0,"C04G2.2","Caenorhabditis elegans Protein C04G2.2 (C04G2.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069431]"
7306,4.431296464,1.267239021,-1.562721871,1,"IV",10094231,10095204,0,"C04G2.5","Caenorhabditis elegans Protein C04G2.5 (C04G2.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069432]"
7307,154.0084629,71.74110274,-1.097875296,0.301853157,"IV",10110847,10111489,0,"C04G2.8","Caenorhabditis elegans Protein C04G2.8 (C04G2.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069436]"
7308,513.986596,134.6993008,-1.929276888,1.35e-12,"IV",10112908,10114119,0,"C04G2.9","Caenorhabditis elegans Protein C04G2.9 (C04G2.9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069437]"
7309,565.0787062,474.6317218,-0.255800825,1,"IV",10115478,10117999,0,"C04G2.10","Caenorhabditis elegans Protein C04G2.10, isoform b (C04G2.10) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001268534]"
7310,0,1.056032517,4.915866902,1,"IV",10119438,10122367,0,"irld-21","Caenorhabditis elegans Protein IRLD-21 (irld-21) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069439]"
7312,1048.128164,810.9762467,-0.375282867,1,"II",14534225,14535040,0,"C04H5.1","Caenorhabditis elegans Protein C04H5.1 (C04H5.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064620]"
7313,460.8913894,520.479672,0.170998678,1,"II",14535890,14537484,0,"clec-147","Caenorhabditis elegans Protein CLEC-147 (clec-147) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064621]"
7314,0.577762564,5.103526561,3.026924275,0.596248694,"II",14540835,14548699,0,"gcy-29","Caenorhabditis elegans Protein GCY-29 (gcy-29) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064625]"
7315,634.8044761,889.7009127,0.481853316,1,"II",14537928,14538277,0,"C04H5.7","Caenorhabditis elegans Protein C04H5.7, isoform a. [Source:RefSeq mRNA;Acc:NM_001129106]"
7316,18.14292115,23.58330281,0.319705808,1,"II",14550866,14552300,0,"nlp-41","Caenorhabditis elegans Protein NLP-41 (nlp-41) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026746]"
7317,51.43079082,63.31104996,0.320147124,1,"X",10842904,10844608,0,"C05A9.2","Caenorhabditis elegans Protein C05A9.2 (C05A9.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077408]"
7319,1.111336813,1.858365114,0.710850953,1,"III",9987679,9988332,0,"C05B5.1","Caenorhabditis elegans Protein C05B5.1 (C05B5.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_066814]"
7320,41.86726023,46.41941422,0.187842609,1,"III",9998453,10000375,0,"C05B5.2","Caenorhabditis elegans Protein C05B5.2 (C05B5.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_066817]"
7321,14.78814528,14.73791957,0.056912882,1,"III",9993796,9996018,0,"C05B5.4","Caenorhabditis elegans Protein C05B5.4 (C05B5.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_066815]"
7322,18.80367443,16.63169555,-0.125910754,1,"III",10001311,10002946,0,"C05B5.5","Caenorhabditis elegans Protein C05B5.5 (C05B5.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_066818]"
7323,1.838390318,0.971465877,-0.805574611,1,"III",10007883,10010087,0,"fbxa-155","Caenorhabditis elegans Protein FBXA-155 (fbxa-155) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_066819]"
7324,87.3263424,220.8248876,1.327944994,0.006512046,"III",10005441,10006686,0,"C05B5.8","Caenorhabditis elegans Protein C05B5.8 (C05B5.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001025971]"
7325,0,1.53232237,5.414478576,0.922952066,"X",11160915,11163620,0,"C05C9.1","Caenorhabditis elegans Protein C05C9.1 (C05C9.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077462]"
7326,0.299928361,0.337846367,0.121013915,1,"X",11153000,11157477,0,"C05C9.2","Caenorhabditis elegans Protein C05C9.2 (C05C9.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077461]"
7327,91.99451046,118.3489604,0.371046638,1,"X",11142988,11152746,0,"C05C9.3","Caenorhabditis elegans Protein C05C9.3 (C05C9.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077460]"
7328,9.885535359,13.7357639,0.536831156,1,"II",9918066,9920509,0,"pho-10","Caenorhabditis elegans Protein PHO-10 (pho-10) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063739]"
7329,4166.795382,5024.702896,0.271033408,1,"II",9922189,9930448,0,"C05C10.2","Caenorhabditis elegans Protein C05C10.2, isoform b (C05C10.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063740]"
7330,12350.50678,9194.995727,-0.425130637,1,"II",9934488,9936829,0,"C05C10.3","Caenorhabditis elegans Protein C05C10.3 (C05C10.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063743]"
7331,5648.364386,2656.328428,-1.08956134,0.0103668,"II",9931804,9934305,0,"pho-11","Caenorhabditis elegans Protein PHO-11 (pho-11) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063742]"
7332,11801.29846,9559.355294,-0.304530545,1,"II",9939168,9939955,0,"C05C10.5","Caenorhabditis elegans Protein C05C10.5, isoform b. [Source:RefSeq mRNA;Acc:NM_001026748]"
7333,13749.92519,13673.87783,-0.008013116,1,"II",9940702,9943732,0,"ufd-3","Caenorhabditis elegans Protein UFD-3, isoform b (ufd-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063745]"
7334,1778.359309,1468.44573,-0.277314655,1,"II",9938084,9938876,0,"C05C10.7","Caenorhabditis elegans Protein C05C10.7 (C05C10.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_182255]"
7335,8.021046948,6.340075787,-0.360065506,1,"IV",11253975,11255681,0,"C05C12.1","Caenorhabditis elegans Protein C05C12.1 (C05C12.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069711]"
7336,128.2809388,133.9276618,0.081845049,1,"IV",11246585,11248030,0,"C05C12.4","Caenorhabditis elegans Protein C05C12.4 (C05C12.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069709]"
7337,16.22017589,3.927936731,-1.922011548,0.375160418,"IV",11260436,11261095,0,"C05C12.5","Caenorhabditis elegans Protein C05C12.5 (C05C12.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069712]"
7338,16.04742656,24.01279836,0.605538493,1,"IV",11231878,11233101,0,"C05C12.6","Caenorhabditis elegans Protein C05C12.6 (C05C12.6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069708]"
7339,27.87781909,42.71558473,0.58969505,1,"II",11412398,11415598,0,"C05D12.1","Caenorhabditis elegans Protein C05D12.1 (C05D12.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064031]"
7340,98.47713095,144.6897495,0.578542923,1,"II",11418250,11423296,0,"C05D12.2","Caenorhabditis elegans Protein C05D12.2 (C05D12.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064032]"
7341,121.2703044,101.9025007,-0.227747041,1,"II",11431820,11432641,0,"C05D12.4","Caenorhabditis elegans Protein C05D12.4 (C05D12.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064033]"
7342,24.80688484,17.6825868,-0.447166538,1,"II",11434178,11434894,0,"C05D12.5","Caenorhabditis elegans Protein C05D12.5 (C05D12.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064034]"
7343,4.579240927,13.83213416,1.67191778,0.645797038,"X",12941482,12943477,0,"C05E7.1","Caenorhabditis elegans Protein C05E7.1 (C05E7.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029190]"
7344,12.29632008,6.685004704,-0.789332051,1,"X",12938680,12940641,0,"C05E7.2","Caenorhabditis elegans Protein C05E7.2 (C05E7.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077749]"
7345,2.60963214,4.566277314,0.825833214,1,"X",12945546,12946492,0,"C05E7.3","Caenorhabditis elegans Protein C05E7.3 (C05E7.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077752]"
7346,0.877690925,5.387075888,2.501430038,0.816847943,"X",12965415,12968386,0,"frpr-2","Caenorhabditis elegans Protein FRPR-2 (frpr-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077753]"
7347,339.6579311,273.3425478,-0.299020988,1,"X",14734442,14737306,0,"C05G5.1","Caenorhabditis elegans Protein C05G5.1 (C05G5.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_078046]"
7348,1563.242713,1438.712929,-0.121168998,1,"X",14747271,14750279,0,"C05G5.2","Caenorhabditis elegans Protein C05G5.2 (C05G5.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_078047]"
7349,47.02959639,54.29973343,0.253437123,1,"X",14750950,14751933,0,"C05G5.3","Caenorhabditis elegans Protein C05G5.3 (C05G5.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_078048]"
7350,4868.899324,4462.894366,-0.126452275,1,"X",14753963,14755747,0,"sucl-1","Caenorhabditis elegans Protein SUCL-1 (sucl-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_078049]"
7351,0.577762564,4.711383155,2.889608893,0.723995838,"X",14756006,14760894,0,"C05G5.5","Caenorhabditis elegans Protein C05G5.5, isoform a. [Source:RefSeq mRNA;Acc:NM_001270318]"
7352,61587.88984,63246.81277,0.038301081,1,"II",10560273,10563330,0,"cdc-48.1","Caenorhabditis elegans Protein CDC-48.1 (cdc-48.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063872]"
7353,38.26948413,60.6920034,0.648355135,1,"II",10568845,10571798,0,"C06A1.2","Caenorhabditis elegans Protein C06A1.2, isoform b (C06A1.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001267327]"
7354,44.59739226,52.25402767,0.217424623,1,"II",10572255,10573956,0,"C06A1.3","Caenorhabditis elegans Protein C06A1.3 (C06A1.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063875]"
7355,8804.288012,6871.491387,-0.358396587,1,"II",10579321,10579734,0,"rpb-6","Caenorhabditis elegans Protein RPB-6 (rpb-6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063877]"
7356,0,0,NA,NA,"II",10564115,10564616,0,"C06A1.6","Caenorhabditis elegans Protein C06A1.6 (C06A1.6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063873]"
7357,228.6661635,291.7429919,0.349896402,1,"IV",17427691,17429447,0,"C06A12.3","Caenorhabditis elegans Protein C06A12.3, isoform a. [Source:RefSeq mRNA;Acc:NM_001269024]"
7358,81.1844029,1.447755729,-5.725946715,3.14e-10,"IV",17429763,17431340,0,"lact-6","Caenorhabditis elegans Protein LACT-6 (lact-6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_070708]"
7361,10.05693821,13.12103056,0.384553236,1,"V",13899499,13902639,0,"oac-3","Caenorhabditis elegans Protein OAC-3 (oac-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074045]"
7362,1256.58523,766.5672051,-0.71052291,1,"V",13896684,13898462,0,"cyp-35C1","Caenorhabditis elegans Protein CYP-35C1 (cyp-35C1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_171550]"
7363,702.6748959,726.4781621,0.048061837,1,"V",13906483,13907962,0,"stdh-1","Caenorhabditis elegans Protein STDH-1 (stdh-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074048]"
7364,0,0.337846367,3.189878435,1,"V",13904597,13905785,0,"stdh-3","Caenorhabditis elegans Protein STDH-3 (stdh-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074047]"
7365,208.8255815,419.2565543,1.007308917,0.031122022,"V",13908184,13908944,0,"C06B3.6","Caenorhabditis elegans Protein C06B3.6 (C06B3.6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074049]"
7366,27.33887668,25.78077676,-0.026202134,1,"V",13909806,13911510,0,"C06B3.7","Caenorhabditis elegans Protein C06B3.7 (C06B3.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074050]"
7367,2.826552033,6.377848133,1.217618604,1,"V",15479526,15481354,0,"nhr-150","Caenorhabditis elegans Protein NHR-150 (nhr-150) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074453]"
7368,29.31521786,39.88617582,0.432956872,1,"V",15476158,15478321,0,"C06B8.2","Caenorhabditis elegans Protein C06B8.2, isoform a (C06B8.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074451]"
7369,0,0.422413007,3.616741747,1,"V",15484036,15484619,0,"C06B8.3","Caenorhabditis elegans Protein C06B8.3 (C06B8.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074454]"
7370,0.749147663,0.687496356,-0.130290715,1,"V",15491050,15492584,0,"str-264","Caenorhabditis elegans Protein STR-264 (str-264) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074456]"
7372,584.2052464,588.3134695,0.011486976,1,"V",15498725,15511214,0,"C06B8.7","Caenorhabditis elegans Protein C06B8.7 (C06B8.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074458]"
7374,0.83350261,1.605085388,0.951572429,1,"II",9369119,9372312,0,"C06C3.3","Caenorhabditis elegans Protein C06C3.3 (C06C3.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063594]"
7375,6.821333504,31.04661267,2.100067675,0.079036752,"II",9373538,9374795,0,"C06C3.4","Caenorhabditis elegans Protein C06C3.4 (C06C3.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063595]"
7377,24.88390364,26.77931037,0.140359363,1,"II",9385489,9386217,0,"C06C3.7","Caenorhabditis elegans Protein C06C3.7 (C06C3.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063599]"
7378,7.84831537,14.14595309,0.801947333,1,"II",9386529,9390841,0,"C06C3.8","Caenorhabditis elegans Protein C06C3.8, isoform a. [Source:RefSeq mRNA;Acc:NM_001267278]"
