"GeneID","N2.Mean_N","WDR5.Mean_N","Fold.Change_Log2","P.Value","Chrom.No","start","end","strand"
7171,3808.711428,1659.550489,-1.198510462,0.001861353,"III",4780124,4781946,"minus"
7173,1388.671535,970.1073347,-0.517489113,0.311854482,"III",4751843,4752335,"minus"
7174,1441.88507,5061.251928,1.811538113,2.47e-06,"X",16030734,16034744,"plus"
7175,22825.15145,20760.46595,-0.136785609,0.651274322,"X",16034975,16039442,"minus"
7176,713.9689603,680.7436031,-0.068749834,0.574772931,"V",19565356,19606090,"plus"
7177,8.062739037,263.8966897,5.032559416,1.05e-10,"V",19550986,19555842,"minus"
7178,184.3656175,331.9027436,0.848190924,0.066984528,"II",8924510,8926517,"minus"
7180,487.4490447,1159.481513,1.250156497,0.035028388,"II",8922390,8924311,"plus"
7181,533.3617153,820.0187715,0.620542664,0.062146247,"V",18324994,18328763,"plus"
7182,5036.455247,1997.82988,-1.333974956,9.63e-06,"V",18318567,18319748,"plus"
7183,953.6056337,712.8769053,-0.419739775,0.754471555,"V",18329084,18331151,"minus"
7184,46792.18146,29701.4146,-0.655735845,0.01693315,"III",9491220,9497236,"plus"
7185,4657.937992,4175.180122,-0.157852996,0.89037617,"III",9488534,9489102,"plus"
7186,34641.4131,20716.20062,-0.741738347,0.01800058,"III",9462900,9465881,"minus"
7187,13784.99735,7656.687252,-0.848306756,0.01379592,"III",9468072,9470450,"plus"
7188,7719.395418,5196.186006,-0.571034785,0.144666654,"III",9465689,9467064,"plus"
7189,9012.284452,5715.309023,-0.657061343,0.024729375,"II",11348366,11350312,"plus"
7190,7.738439795,15.85779359,1.035077424,0.480787416,"II",11338386,11339535,"minus"
7191,775.0369981,2421.788343,1.643735696,1.06e-08,"II",11340070,11343466,"minus"
7192,29723.25767,25602.09271,-0.215330503,0.823116565,"II",11343652,11345679,"minus"
7193,7894.782582,6351.138589,-0.313884284,0.211396263,"II",11345881,11347893,"minus"
7194,3576.438284,1947.894395,-0.876608082,0.004992869,"II",11350126,11351311,"plus"
7195,24545.76211,11149.45045,-1.138501359,0.00152529,"IV",13882707,13884152,"plus"
7196,46.56036963,45.4485175,-0.034869276,0.83384935,"IV",13880113,13881517,"plus"
7197,221.0330908,563.4335945,1.349983215,0.00025459,"IV",13868529,13876592,"minus"
7198,58.65463641,57.34919195,-0.032471993,0.955975781,"IV",13854330,13857326,"plus"
7199,55.31482318,44.95192397,-0.299283278,0.570913943,"IV",13847754,13852688,"minus"
7200,9.966407138,89.40342292,3.165184652,0.021124505,"IV",13860119,13865269,"minus"
7202,2076.480948,1571.163241,-0.402307553,0.554282229,"IV",13107633,13111479,"plus"
7203,150.1218962,344.4058354,1.197975169,0.001551834,"IV",13108116,13109775,"minus"
7204,8.40513981,14.01596729,0.737727591,0.764350661,"IV",13111496,13113058,"minus"
7206,375.9116275,1277.011219,1.764305754,6.68e-06,"IV",13129628,13133206,"plus"
7207,7649.737838,6525.238384,-0.229379698,0.546688968,"IV",13100689,13104855,"plus"
7208,268.5247356,803.7335916,1.581662389,0.004613354,"IV",13135220,13138798,"plus"
7210,1451.316168,6556.01146,2.175456533,0.004262983,"III",12793283,12798056,"minus"
7211,5034.918338,2170.426176,-1.213990027,2.12e-05,"III",12807990,12811549,"plus"
7212,747.6746061,252.3745866,-1.566843892,0.001258217,"III",12813414,12816697,"plus"
7213,4503.994656,3439.004616,-0.389214064,0.107593621,"I",13408786,13411440,"minus"
7214,1977.096918,3652.788154,0.885614492,0.002254917,"I",13397257,13398517,"plus"
7215,6607.527294,5728.066247,-0.206062301,0.357462363,"I",13387806,13391439,"plus"
7216,8402.866421,5784.666709,-0.538647711,0.112890298,"I",13392105,13393990,"plus"
7217,29303.82149,18870.46231,-0.63495905,0.033160677,"I",13384741,13387073,"plus"
7218,13.76881825,4.829669048,-1.511408504,0.587293454,"I",13379906,13384360,"plus"
7219,546.9461156,723.4862633,0.403566917,0.194325104,"I",13402436,13404088,"plus"
7220,156.4655963,442.9313563,1.501237661,0.000337829,"II",13771506,13778956,"plus"
7221,8410.024703,4524.58968,-0.894323073,0.001303262,"IV",9096825,9099472,"plus"
7222,33.48036175,16.24045163,-1.043723363,0.29881449,"IV",9099248,9101570,"plus"
7223,32204.17239,19208.64314,-0.745492004,0.054562611,"IV",9095739,9096218,"minus"
7224,554.3763035,372.6970562,-0.572862168,0.144723383,"II",9267276,9268243,"plus"
7225,284904.6527,134736.6859,-1.080336462,0.000738911,"II",9269832,9271475,"plus"
7226,17463.10469,12762.58897,-0.452389054,0.135217158,"II",9271202,9272984,"minus"
7227,50834.43735,45403.92111,-0.162989274,0.540559915,"II",9274849,9280038,"minus"
7228,4202.110158,4754.906865,0.1783031,0.283297229,"II",9291957,9293981,"plus"
7229,1027.516851,3403.253839,1.727752708,1.74e-05,"II",9293977,9295693,"minus"
7230,116.127925,58.57033887,-0.987472788,0.044974397,"V",15099730,15104787,"plus"
7231,12.65982072,33.48862768,1.403414283,0.269434291,"V",15089738,15090004,"plus"
7232,15.94463015,45.50881027,1.513075237,0.121995797,"V",15089085,15089482,"minus"
7233,6.816553653,30.71564182,2.171859106,0.176477082,"V",15087639,15088319,"plus"
7234,2120.404717,1466.0608,-0.532394719,0.26267253,"V",15085730,15087047,"plus"
7235,51734.43261,31032.15742,-0.737360808,0.01355701,"V",15084041,15085368,"minus"
7236,4958.01799,2927.196551,-0.760243885,0.008874446,"V",15082747,15084074,"plus"
7237,4180.903183,3085.273055,-0.438416458,0.104343356,"V",15079864,15082462,"minus"
7240,10.93865535,20.68407059,0.919084729,0.454944899,"V",15086934,15087279,"minus"
7241,45.86497935,84.46731647,0.881000227,0.193444684,"V",15092949,15094321,"plus"
7242,3231.323186,6269.465712,0.95621745,0.001340462,"II",14573540,14576487,"plus"
7243,24.12798823,38.13278909,0.660324426,0.856600164,"II",14578210,14578522,"plus"
7244,3601.054591,1437.655236,-1.324701726,0.000175279,"II",14581390,14582285,"minus"
7246,4.115188728,18.15070675,2.140995224,0.237166367,"II",14587882,14588186,"minus"
7247,26.09491146,151.6904869,2.539290199,2.24e-05,"II",14588546,14591818,"minus"
7248,407.0177883,114.7077636,-1.827128809,0.001316671,"II",14593449,14597565,"plus"
7249,11.84578266,17.47491803,0.560912167,0.300076336,"II",14578944,14580023,"plus"
7250,53.58143089,48.82155587,-0.134214836,0.923521011,"II",14580256,14580968,"minus"
7251,117.5006764,111.8585441,-0.070993604,0.936625435,"II",14580818,14581202,"plus"
7252,793.7800643,1553.283109,0.968509572,0.002546462,"I",7204543,7207715,"minus"
7253,200.446786,497.8525366,1.312499196,0.000218046,"I",7208025,7209864,"minus"
7254,223.667258,796.8508724,1.832955674,1.61e-08,"I",7210541,7212697,"plus"
7255,611.8831411,751.683817,0.296869795,0.613672371,"I",7222049,7224133,"plus"
7256,57501.70404,44547.18703,-0.368270376,0.194148472,"I",7224654,7227763,"plus"
7257,2310.434533,4033.080701,0.803718063,0.006603145,"I",7227862,7229433,"plus"
7258,22067.39857,12809.606,-0.784690465,0.007246302,"I",7229416,7233118,"minus"
7260,6689.363865,6664.3083,-0.005413879,0.827034864,"X",15537594,15546646,"plus"
7261,5054.735386,10825.86531,1.09877487,3.04e-05,"X",15546639,15552165,"minus"
7262,46.38731177,185.6036449,2.000422896,0.074378512,"X",15284138,15286158,"plus"
7264,442.8907797,2284.476095,2.366840478,0.011380935,"IV",10513870,10515263,"minus"
7266,7942.118535,12008.302,0.596436367,0.047997669,"X",11257296,11260160,"plus"
7267,5948.103967,6744.389674,0.18125803,0.574117103,"X",11262781,11266258,"plus"
7268,19.49897907,104.5687987,2.422981949,0.001881317,"X",11267326,11268966,"minus"
7269,57.57608944,151.0743788,1.3917173,0.013270997,"III",4091052,4093254,"plus"
7270,19464.74489,10978.85094,-0.826136369,0.016468063,"III",4096875,4098107,"minus"
7271,2381.634823,2728.223891,0.196009823,0.524276097,"III",4090266,4090532,"minus"
7273,10.36295123,27.64395263,1.415528991,0.259448747,"III",4096019,4097114,"plus"
7274,10.52126686,63.09074563,2.584119971,0.013794102,"I",10014721,10015487,"plus"
7275,196.8205087,289.1613954,0.5549944,0.075542164,"I",9668470,9670706,"minus"
7277,4667.523766,1895.151097,-1.300344492,0.002454022,"I",9658265,9660064,"plus"
7278,3790.221995,1061.472843,-1.836214889,0.002711665,"I",9657049,9657841,"minus"
7281,88.10904502,81.98977595,-0.103846111,0.729368689,"V",11286960,11288208,"plus"
7284,22324.38103,18198.86887,-0.294771391,0.216746395,"X",15689390,15696355,"plus"
7285,324.4701612,1021.826773,1.654992925,0.000347885,"X",13660449,13662893,"plus"
7286,8194.141777,7129.226441,-0.20084731,0.472606736,"X",13665887,13668742,"minus"
7287,27168.80778,22685.49668,-0.260181012,0.469536259,"X",13677122,13682008,"plus"
7290,941.2955114,414.395865,-1.183638108,0.000987008,"X",12283233,12285246,"plus"
7295,101.7524804,266.1442302,1.387144327,0.002738593,"X",14020717,14022340,"plus"
7296,38270.423,37206.66312,-0.040668839,0.693089021,"X",14033725,14037384,"plus"
7297,3326.354892,4382.032692,0.397658148,0.142863288,"I",9673658,9678544,"minus"
7299,1556.372185,916.6361894,-0.763765952,0.223725397,"I",9690089,9690548,"minus"
7301,318.6234536,343.9479037,0.110337596,0.913129761,"I",9695699,9696753,"minus"
7302,523.1844546,1104.782784,1.078371164,0.00127173,"I",9697585,9699546,"minus"
7303,285.0439981,126.7400285,-1.16931238,0.014710556,"I",9710079,9710758,"minus"
7304,2.526708052,11.00228201,2.122471905,0.409549985,"IV",10088346,10089868,"minus"
7305,20.05865841,24.97312543,0.316151271,0.911806062,"IV",10090713,10092358,"plus"
7306,19.50495916,19.00919097,-0.037143845,0.8458788,"IV",10094179,10095204,"minus"
7307,114.6248822,140.0923473,0.289457898,0.353389486,"IV",10110326,10111556,"minus"
7308,25.9061122,6.728147331,-1.94501132,0.382765931,"IV",10112869,10114209,"plus"
7309,45.78196787,156.3359938,1.771798592,0.018601483,"IV",10115369,10118062,"plus"
7310,42.899211,37.57736299,-0.191087286,0.590202615,"IV",10119438,10122367,"minus"
7312,4924.30566,4401.115157,-0.162051194,0.491437873,"II",14534223,14535820,"plus"
7313,28.46884541,16.29067649,-0.805337469,0.592768735,"II",14535744,14537504,"minus"
7314,42.17409208,226.4462003,2.424739416,6.79e-06,"II",14540744,14548716,"minus"
7316,51.34197499,98.35420517,0.937847943,0.10743692,"II",14550838,14552410,"plus"
7317,23265.11012,26585.95495,0.192496272,0.444316144,"X",10842617,10844609,"minus"
7319,11.6627359,14.02470906,0.266064581,0.758601666,"III",9987652,9988371,"minus"
7320,13.00672466,12.54758558,-0.051847924,0.876813469,"III",9998453,10000427,"minus"
7321,4137.158795,2954.728436,-0.485614792,0.051899695,"III",9993796,9996146,"plus"
7322,21.18202591,43.68797425,1.044395632,0.219061671,"III",10001286,10003024,"plus"
7324,960.547994,1203.761115,0.325619514,0.194335671,"III",10005367,10006694,"minus"
7325,381.6733827,1562.777482,2.03370189,7.14e-12,"X",11160915,11163620,"plus"
7326,30.63533454,95.47787501,1.639969852,0.047323456,"X",11152999,11157577,"plus"
7327,380.5490265,260.3743237,-0.547495143,0.442576275,"X",11142905,11152754,"minus"
7328,206.7955,187.6237166,-0.140362588,0.551135443,"II",9918066,9920509,"minus"
7329,34416.6065,18406.12311,-0.90291907,0.001419449,"II",9922189,9930771,"plus"
7330,9209.817048,14340.25537,0.638826312,0.020093586,"II",9934345,9936836,"minus"
7331,105.6100566,201.2442799,0.930200557,0.399935431,"II",9931786,9934384,"plus"
7332,23030.73413,11724.85892,-0.973989835,0.014695554,"II",9939095,9940278,"plus"
7333,19346.85914,12878.70487,-0.587111854,0.063709073,"II",9940702,9943988,"plus"
7334,391.6809513,229.889312,-0.768739573,0.308869215,"II",9938047,9938904,"minus"
7335,41.63838888,75.52985369,0.859132745,0.108839097,"IV",11253963,11255698,"plus"
7336,81.01846534,546.5845277,2.754121959,0.000641275,"IV",11246426,11248030,"minus"
7338,24.55679286,46.25895745,0.913610596,0.228988131,"IV",11231648,11233101,"minus"
7339,514.4061967,1869.686728,1.861816635,3.52e-06,"II",11411818,11415708,"minus"
7340,12.04452115,67.95353878,2.496171646,0.004550419,"II",11418250,11423317,"plus"
7341,10332.1452,4369.847126,-1.241485109,0.025060103,"II",11429920,11432702,"plus"
7342,4909.843603,1897.83336,-1.371323748,7.79e-06,"II",11434157,11434894,"plus"
7343,345.6981515,2752.172789,2.992986255,4.9e-12,"X",12941371,12943477,"minus"
7344,53.88845601,457.5742716,3.085957778,0.001750372,"X",12938627,12940641,"minus"
7345,196.8954964,173.1698479,-0.185242361,0.910401138,"X",12945546,12946492,"minus"
7347,910.9894552,2121.45364,1.219546892,0.042956427,"X",14734377,14740019,"minus"
7348,12127.26422,7287.896686,-0.734679718,0.015027737,"X",14747251,14750321,"plus"
7349,3909.462647,4275.967133,0.12928044,1,"X",14750788,14751942,"minus"
7350,34059.17938,30331.26754,-0.167237886,1,"X",14753955,14756390,"plus"
7351,4550.984304,3526.072441,-0.368116496,0.111984769,"X",14756006,14760894,"minus"
7352,39848.84315,25383.52007,-0.650645692,0.032562097,"II",10559958,10563349,"minus"
7353,485.3729245,1300.039405,1.421389814,9.13e-06,"II",10568845,10572056,"plus"
7354,14.38274638,25.45234366,0.823459322,0.345112556,"II",10572204,10574011,"plus"
7355,35061.79946,17517.57699,-1.001096804,0.034072699,"II",10579307,10580552,"plus"
7357,591.8902863,768.3061354,0.376351494,0.125981205,"IV",17427680,17429566,"plus"
7358,44.67177681,26.12788364,-0.773773367,0.25080567,"IV",17429719,17431931,"minus"
7361,56.67357078,43.25958661,-0.389656225,0.263481296,"V",13899499,13902639,"plus"
7362,399.5031921,206.6619243,-0.950934422,0.128285223,"V",13896643,13898474,"minus"
7363,4430.054443,4168.176646,-0.087908009,0.853180097,"V",13906476,13908023,"plus"
7365,467.5401403,582.6172611,0.317458213,0.236216333,"V",13908114,13909499,"minus"
7366,29.16977723,33.29194894,0.190698961,1,"V",13909734,13911510,"plus"
7367,1705.548561,1563.576179,-0.125386322,0.310232758,"V",15479526,15481659,"minus"
7368,646.7128556,1795.795566,1.473425929,5.61e-06,"V",15476046,15478548,"minus"
7372,60477.35747,43580.01815,-0.472728306,0.093910229,"V",15498725,15511403,"plus"
7374,99.12161666,389.7418596,1.975247267,0.000115587,"II",9369119,9372312,"minus"
7375,783.728602,2231.889162,1.509839329,4.37e-08,"II",9373232,9374795,"plus"
7376,120.3886584,127.095849,0.078217428,0.506591045,"II",9379990,9381276,"minus"
7377,996.4621899,291.0818294,-1.775390281,0.003662264,"II",9385480,9386478,"plus"
7378,6.271738632,18.29774055,1.544728169,0.199213363,"II",9386525,9390841,"minus"
7384,5573.485392,3906.727351,-0.512619229,0.058740462,"IV",10778966,10780691,"minus"
7385,67484.87005,56256.31335,-0.262549078,0.762186912,"V",11122743,11123851,"minus"
7386,5756.845984,4693.811286,-0.294518776,0.251559004,"V",11125204,11127286,"plus"
7387,3782.64384,2834.723566,-0.416186889,0.133531523,"V",11127477,11130067,"plus"
7388,663.1411388,1251.177239,0.915898311,0.001367814,"V",11141480,11143045,"plus"
7389,36.40257552,149.8605457,2.041508178,0.002859466,"V",11134591,11140305,"plus"
7390,11333.53049,6633.65408,-0.772721655,0.061147728,"V",11124278,11125040,"plus"
7391,3264.311266,2099.950744,-0.636423143,0.058057146,"V",11143041,11144732,"minus"
7392,115.2835088,222.6101061,0.949332939,0.036051847,"V",17895281,17896778,"minus"
7393,92.2406474,216.7961581,1.232864647,0.024547593,"V",17899802,17901887,"plus"
7394,2087.556504,2627.433246,0.331838863,0.174616805,"V",17879818,17888958,"minus"
7395,3219.490465,3236.036316,0.007395421,0.877225239,"V",17910291,17917218,"plus"
7396,484.8058048,1372.972751,1.501824115,2.37e-05,"X",10167037,10171823,"plus"
7397,358.1076676,421.6891995,0.235786662,0.624714141,"X",10172267,10174098,"plus"
7400,22305.6353,12048.31003,-0.888577439,0.032631598,"III",9694584,9696433,"minus"
7401,120.5764193,617.8753866,2.357368112,2.71e-09,"III",9681440,9682745,"minus"
7402,2982.434971,3173.903803,0.089767721,1,"III",9676245,9678956,"minus"
7403,13122.99916,8988.462995,-0.54595113,0.10537949,"III",9690954,9694488,"minus"
7404,13.94577944,38.82967635,1.477331112,0.256238599,"III",9686849,9690169,"minus"
7405,2609.822868,5708.330536,1.129116982,0.000149253,"III",9663208,9667445,"minus"
7406,6.063782845,34.72213136,2.517565514,0.08439369,"III",9685086,9686642,"minus"
7407,9.264103885,10.60676975,0.195262019,0.809674852,"X",9516450,9517130,"minus"
7408,10.13174123,40.36938146,1.994379346,0.059914735,"X",9522433,9523170,"minus"
7409,2228.491172,3537.562096,0.666688226,0.024026752,"X",9529476,9536577,"plus"
7410,464.6777725,407.0200861,-0.191130644,0.614845039,"X",9518965,9521429,"plus"
7411,29.03061811,17.15669103,-0.75880396,0.358964451,"IV",9185049,9186008,"plus"
7412,19030.15455,13125.76517,-0.53588575,0.045651796,"II",10346921,10349947,"minus"
7413,22367.33613,16085.48676,-0.475633853,0.101172756,"II",10339632,10345056,"minus"
7414,818.7531062,3319.761994,2.019579433,0.000542003,"II",10353573,10357460,"minus"
7415,30.08497798,10.37442931,-1.536011325,0.255138931,"II",10360811,10362937,"plus"
7416,161.2537485,436.7787645,1.437570019,0.001025555,"II",10363524,10365649,"minus"
7417,14147.04733,13938.76496,-0.021398238,0.92220971,"II",10367668,10369537,"minus"
7418,291.7506166,156.6900488,-0.896822146,0.010227666,"II",10352045,10353403,"plus"
7419,1101.468776,1045.957663,-0.074604142,0.802220476,"II",10350700,10351557,"plus"
7420,266.4030565,816.2294572,1.615364142,3.49e-06,"II",10346337,10346948,"plus"
7421,166.7706954,358.8851639,1.105656481,0.006930785,"II",9091047,9093634,"minus"
7422,102.2916092,612.4595644,2.581926789,0.016389045,"V",10102566,10104921,"minus"
7424,119.2078545,408.617228,1.777270735,0.000671272,"V",10109373,10113440,"minus"
7425,1497.630322,5380.391817,1.845029688,0.047953326,"V",10114740,10117311,"plus"
7426,2.770372558,15.12803096,2.449072314,0.255425899,"V",10117740,10119663,"plus"
7428,32203.30108,26492.90523,-0.281602524,0.289711562,"V",10130379,10134125,"minus"
7429,9813.648506,6041.164162,-0.699963009,0.052310273,"V",10134636,10143065,"plus"
7430,272.996273,211.2033729,-0.37024838,0.617493133,"V",10125027,10127512,"plus"
7431,88.46557174,287.4443523,1.700094671,0.000331428,"V",10107764,10109873,"plus"
7433,104319.0745,81583.16753,-0.354659549,0.230240739,"II",8022262,8027707,"minus"
7434,12641.5794,9000.575804,-0.490087517,0.094759998,"II",8035818,8037296,"minus"
7435,4774.368213,2847.118456,-0.745807317,0.008140039,"II",8039954,8041685,"plus"
7436,13368.87934,9612.169216,-0.475944583,0.115832799,"II",8037388,8038115,"minus"
7439,1.843772285,18.72698266,3.344386075,0.10545068,"V",18350120,18350527,"plus"
7440,26.52255562,295.9708335,3.480163312,6.11e-13,"V",18371818,18373503,"plus"
7444,5201.926445,3843.80557,-0.436510637,0.109649267,"IV",11149168,11154314,"plus"
7445,8684.321737,4401.087038,-0.980553272,0.006718872,"IV",11155008,11156674,"plus"
7446,740.2145628,414.8484894,-0.835358986,0.041661357,"IV",11157128,11159471,"minus"
7447,5882.686802,2782.567183,-1.080058708,2.47e-05,"IV",11159549,11162508,"minus"
7448,506.7168861,173.5228061,-1.546054618,0.008024184,"IV",11162765,11164267,"minus"
7449,1282.772844,1081.729865,-0.245925451,0.711067473,"IV",11178057,11178576,"minus"
7450,0.611518329,36.79748375,5.911067565,0.007153318,"IV",13623811,13625518,"plus"
7453,2.925556464,88.60922925,4.920674005,9.14e-06,"IV",13633415,13635196,"plus"
7454,6.045242768,11.87593512,0.974168935,0.770764133,"IV",13637264,13638501,"plus"
7455,629.0083805,1074.867168,0.773007238,0.062598712,"IV",13639242,13644377,"plus"
7457,29.3228844,1.299503164,-4.495994972,0.008331597,"IV",13648013,13649186,"minus"
7458,37.14973849,111.4868071,1.585449037,0.524499683,"IV",13646707,13647634,"minus"
