"GeneID","N2.Mean_N","WDR5.Mean_N","Fold.Change_Log2","P.Value","Chrom.No","start","end","strand","gene_name","description"
8988,7.362276951,223.9700856,4.975082016,4.42e-27,"V",13771581,13773652,0,"F20G2.5","Caenorhabditis elegans Protein F20G2.5 (F20G2.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074009]"
8989,2.023908762,9.150794491,2.270148988,0.062395391,"V",13763144,13765731,0,"F20G2.6","Caenorhabditis elegans Protein F20G2.6, isoform b. [Source:RefSeq mRNA;Acc:NM_001028656]"
8990,2343.78764,4489.378482,0.938442742,0.06352634,"I",7918642,7926332,0,"smgl-1","Caenorhabditis elegans Protein SMGL-1 (smgl-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059784]"
8991,2640.527171,2145.818052,-0.298338183,1,"I",7913932,7918334,0,"F20G4.2","Caenorhabditis elegans Protein F20G4.2 (F20G4.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059783]"
8992,296.4019656,178.2384295,-0.738358683,0.234640021,"V",15530821,15533945,0,"F21A3.2","Caenorhabditis elegans Protein F21A3.2 (F21A3.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074463]"
8993,108.7260293,119.5830411,0.137887509,1,"V",15517698,15519528,0,"F21A3.3","Caenorhabditis elegans Protein F21A3.3 (F21A3.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074461]"
8994,15.80604582,16.03720452,0.052369878,1,"V",15536647,15537967,0,"F21A3.4","Caenorhabditis elegans Protein F21A3.4 (F21A3.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074464]"
8995,1372.232593,969.6874534,-0.499739956,1,"V",15538239,15546411,0,"prde-1","Caenorhabditis elegans Protein F21A3.5 (F21A3.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074465]"
8996,13.30904576,32.29186814,1.28850859,0.094992799,"V",15543142,15544852,0,"glb-14","Caenorhabditis elegans Protein GLB-14 (glb-14) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074466]"
8997,12.12843475,59.62471138,2.29017785,5.56e-06,"V",15512837,15519793,0,"lgc-31","Caenorhabditis elegans Protein LGC-31, isoform a (lgc-31) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001269742]"
8998,20.12306784,34.60752946,0.792823635,0.487687732,"X",10177178,10180516,0,"ncs-4","Caenorhabditis elegans Protein NCS-4, isoform a. [Source:RefSeq mRNA;Acc:NM_077307]"
8999,3055.4158,2763.289352,-0.144456342,1,"X",10181751,10194272,0,"F21A10.2","Caenorhabditis elegans Protein F21A10.2, isoform e (F21A10.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001270166]"
9000,3.340297819,6.378720672,0.943932552,0.625890936,"X",10183963,10186149,0,"arrd-28","Caenorhabditis elegans Protein ARRD-28 (arrd-28) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077309]"
9001,1.314037449,11.21366104,3.293986094,0.007328135,"I",7274289,7278524,0,"tyr-3","Caenorhabditis elegans Protein TYR-3 (tyr-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059654]"
9002,2770.904272,1424.372021,-0.961113679,0.027651553,"I",7279799,7280309,0,"hint-1","Caenorhabditis elegans Protein HINT-1 (hint-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059655]"
9004,7823.38577,3724.549502,-1.071123959,0.006488503,"I",7283128,7283738,0,"pfd-6","Caenorhabditis elegans Protein PFD-6 (pfd-6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059657]"
9005,8.575312438,8.125641301,-0.052442493,1,"I",7283958,7285760,0,"F21C3.6","Caenorhabditis elegans Protein F21C3.6 (F21C3.6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059658]"
9006,14588.68731,9046.212327,-0.68961746,0.176932524,"IV",8725711,8727693,0,"F21D5.1","Caenorhabditis elegans Protein F21D5.1 (F21D5.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069099]"
9007,11002.06009,8449.083684,-0.380913255,1,"IV",8728195,8730147,0,"otub-3","Caenorhabditis elegans Protein OTUB-3, isoform a. [Source:RefSeq mRNA;Acc:NM_001268389]"
9008,650.3031238,908.3327006,0.482476707,1,"IV",8730814,8735592,0,"F21D5.3","Caenorhabditis elegans Protein F21D5.3, isoform a. [Source:RefSeq mRNA;Acc:NM_001268392]"
9009,235.5958183,250.9351199,0.09423582,1,"IV",8738076,8738947,0,"F21D5.4","Caenorhabditis elegans Protein F21D5.4 (F21D5.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069103]"
9010,2031.144201,1473.633142,-0.462193826,1,"IV",8735787,8739361,0,"F21D5.5","Caenorhabditis elegans Protein F21D5.5 (F21D5.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069102]"
9011,2837.832848,2057.080171,-0.463118019,1,"IV",8740275,8741368,0,"F21D5.6","Caenorhabditis elegans Protein F21D5.6 (F21D5.6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069105]"
9012,6185.680578,5587.923567,-0.146231608,1,"IV",8741776,8743685,0,"F21D5.7","Caenorhabditis elegans Protein F21D5.7 (F21D5.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069106]"
9013,3313.769975,1557.763704,-1.089966507,0.006399378,"IV",8739582,8740013,0,"mrps-33","Caenorhabditis elegans Protein MRPS-33 (mrps-33) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069104]"
9014,12.03213601,19.21232331,0.6113442,0.846675281,"IV",8724035,8724689,0,"F21D5.9","Caenorhabditis elegans Protein F21D5.9 (F21D5.9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069098]"
9015,0.342016461,2.155077841,2.585225959,0.317469033,"V",19264568,19269632,0,"F21D9.1","Caenorhabditis elegans Protein F21D9.1 (F21D9.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_075347]"
9016,13.75629866,17.96459878,0.414684928,1,"V",19258549,19261197,0,"F21D9.2","Caenorhabditis elegans Protein F21D9.2 (F21D9.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_075346]"
9018,3.129356196,1.997397985,-0.610569056,0.919698535,"V",19253886,19256688,0,"F21D9.4","Caenorhabditis elegans Protein F21D9.4, isoform c. [Source:RefSeq mRNA;Acc:NM_001277008]"
9021,3.30975621,1.465751579,-1.093970011,0.680221444,"V",19279302,19279959,0,"F21D9.8","Caenorhabditis elegans Protein F21D9.8 (F21D9.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_075348]"
9022,5.551661421,7.951452319,0.463009465,1,"I",14913769,14915560,0,"F21F12.1","Caenorhabditis elegans Protein F21F12.1 (F21F12.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_061203]"
9023,90.95944302,187.0709333,1.057067473,0.03500819,"X",9889663,9892264,0,"F21G4.1","Caenorhabditis elegans Protein F21G4.1 (F21G4.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077258]"
9024,0.316178068,0.537344849,0.67525132,0.951621821,"X",9895086,9896999,0,"F21G4.3","Caenorhabditis elegans Protein F21G4.3 (F21G4.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077259]"
9025,266.9293497,181.6906231,-0.552986719,0.777801189,"X",9897710,9899412,0,"phf-34","Caenorhabditis elegans Protein PHF-34 (phf-34) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077260]"
9026,34.59817552,70.64720605,1.024183701,0.121463221,"X",9906098,9907747,0,"F21G4.5","Caenorhabditis elegans Protein F21G4.5 (F21G4.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077261]"
9027,172.0300263,617.6156087,1.844512301,0.019020783,"X",9908856,9917386,0,"F21G4.6","Caenorhabditis elegans Protein F21G4.6 (F21G4.6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077262]"
9028,28.29437243,64.31905809,1.161791443,0.10899528,"V",16227134,16229549,0,"F21H7.2","Caenorhabditis elegans Protein F21H7.2 (F21H7.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074693]"
9029,2.789691344,9.881632261,1.771460448,0.123576315,"V",16232675,16233235,0,"F21H7.3","Caenorhabditis elegans Protein F21H7.3 (F21H7.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074695]"
9030,25.25049441,169.0418207,2.749663501,4.23e-10,"V",16233904,16234841,0,"clec-233","Caenorhabditis elegans Protein CLEC-233 (clec-233) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074696]"
9031,125.3415343,274.5630562,1.133609517,0.000994212,"V",16237595,16238692,0,"F21H7.5","Caenorhabditis elegans Protein F21H7.5 (F21H7.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074697]"
9032,0.684032921,0.814564939,0.220838606,1,"V",16254297,16256290,0,"F21H7.10","Caenorhabditis elegans Protein F21H7.10 (F21H7.10) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074701]"
9033,0.840946151,1.128761372,0.529156213,0.987125251,"V",16230188,16230978,0,"F21H7.12","Caenorhabditis elegans Protein F21H7.12 (F21H7.12) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_182386]"
9035,64437.6328,47606.74533,-0.436752701,1,"IV",11410491,11412823,0,"gfat-2","Caenorhabditis elegans Protein F22B3.4 (F22B3.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069755]"
9038,68.70303273,113.7241108,0.738294999,0.363449147,"IV",11417559,11421774,0,"F22B3.7","Caenorhabditis elegans Protein F22B3.7 (F22B3.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069757]"
9039,2.946604574,6.751523943,1.178118003,0.432450671,"IV",11422699,11424863,0,"F22B3.8","Caenorhabditis elegans Protein F22B3.8 (F22B3.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069759]"
9041,2.946604574,32.75700065,3.470862368,7.14e-06,"II",8445219,8446779,0,"cut-3","Caenorhabditis elegans Protein CUT-3 (cut-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063379]"
9042,19.30325687,30.76459696,0.690979016,0.663444449,"II",8452077,8452620,0,"F22B5.4","Caenorhabditis elegans Protein F22B5.4 (F22B5.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063380]"
9043,23.94116018,49.5353945,1.044529274,0.213270647,"II",8453235,8454540,0,"F22B5.5","Caenorhabditis elegans Protein F22B5.5 (F22B5.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063381]"
9044,49.26916976,68.73095452,0.481890812,1,"II",8454626,8456092,0,"F22B5.6","Caenorhabditis elegans Protein F22B5.6 (F22B5.6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063382]"
9045,7907.779014,5927.723393,-0.415692927,1,"II",8467123,8467753,0,"F22B5.10","Caenorhabditis elegans Protein F22B5.10 (F22B5.10) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063385]"
9048,5650.020366,5039.359743,-0.165255699,1,"V",16100678,16102631,0,"cth-1","Caenorhabditis elegans Protein CTH-1, isoform a. [Source:RefSeq mRNA;Acc:NM_074652]"
9049,1059.259547,1030.852994,-0.040477667,1,"V",16095221,16097246,0,"F22B8.7","Caenorhabditis elegans Protein F22B8.7 (F22B8.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074650]"
9050,6181.004494,3782.472797,-0.708816602,0.1587791,"I",7080415,7081499,0,"F22D6.2","Caenorhabditis elegans Protein F22D6.2 (F22D6.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059604]"
9051,6368.940076,4869.890871,-0.387557747,1,"I",7090741,7091256,0,"nduf-6","Caenorhabditis elegans Protein NDUF-6 (nduf-6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059606]"
9052,3353.420806,2532.320145,-0.405636299,1,"I",7095487,7098079,0,"ekl-1","Caenorhabditis elegans Protein EKL-1 (ekl-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059608]"
9054,704.1377419,584.1691968,-0.268475668,1,"I",7100017,7101723,0,"F22D6.9","Caenorhabditis elegans Protein F22D6.9 (F22D6.9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059611]"
9056,29.46930551,59.92810626,1.056215103,0.221244869,"I",7102253,7103353,0,"F22D6.15","Caenorhabditis elegans Protein F22D6.15 (F22D6.15) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026233]"
9057,662.6805867,996.9573709,0.586982151,0.610819054,"X",12762015,12765637,0,"cept-1","Caenorhabditis elegans Protein CEPT-1, isoform a (cept-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001270271]"
9058,487.0653493,1461.65525,1.586120958,1.01e-12,"V",10454170,10457299,0,"F22E12.1","Caenorhabditis elegans Protein F22E12.1 (F22E12.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_073283]"
9059,63.56152582,147.1374195,1.203456576,0.005037698,"V",10462259,10464461,0,"chw-1","Caenorhabditis elegans Protein CHW-1 (chw-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_073285]"
9060,9.997406674,22.23545156,1.128240302,0.232194539,"V",10459320,10463247,0,"F22E12.3","Caenorhabditis elegans Protein F22E12.3 (F22E12.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_073284]"
9061,5.415883367,39.12257495,2.889668121,0.000117534,"I",13139121,13141778,0,"F22G12.1","Caenorhabditis elegans Protein F22G12.1 (F22G12.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060901]"
9063,0.840946151,5.360888328,2.809516227,0.092354662,"I",13152585,13153676,0,"F22G12.3","Caenorhabditis elegans Protein F22G12.3 (F22G12.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060903]"
9064,4244.126449,3879.298857,-0.129855768,1,"I",13155389,13161489,0,"F22G12.4","Caenorhabditis elegans Protein F22G12.4, isoform a (F22G12.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001265156]"
9065,10718.70527,7894.468054,-0.441221651,1,"I",13162488,13182423,0,"F22G12.5","Caenorhabditis elegans Protein F22G12.5, isoform a (F22G12.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001265159]"
9067,40.81085181,29.78956648,-0.481236588,1,"X",16217336,16217524,0,"F23A7.1","Caenorhabditis elegans Protein F23A7.1 (F23A7.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_078241]"
9068,72.317707,75.69947844,0.058824359,1,"X",16219944,16222278,0,"F23A7.3","Caenorhabditis elegans Protein F23A7.3 (F23A7.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_078242]"
9069,26238.65427,9761.38902,-1.426584208,0.045661368,"X",16212534,16212740,0,"F23A7.4","Caenorhabditis elegans Protein F23A7.4 (F23A7.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_078240]"
9070,228.192632,536.6999263,1.239803242,0.00028148,"X",16229390,16236753,0,"F23A7.5","Caenorhabditis elegans Protein F23A7.5 (F23A7.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_078243]"
9073,0,0.271521646,2.72153341,0.643098228,"IV",9132586,9135463,0,"delm-1","Caenorhabditis elegans Protein F23B2.3 (F23B2.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069189]"
9075,4.686759752,22.62372776,2.184229246,0.009021316,"IV",9150482,9151999,0,"F23B2.7","Caenorhabditis elegans Protein F23B2.7, isoform a. [Source:RefSeq mRNA;Acc:NM_069194]"
9076,0,0.271521646,2.72153341,0.643098228,"IV",9152092,9152402,0,"F23B2.8",""
9077,0.316178068,3.029412898,3.091448389,0.177837972,"IV",9152805,9154306,0,"F23B2.10","Caenorhabditis elegans Protein F23B2.10 (F23B2.10) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069196]"
9078,664.7186955,246.152852,-1.43774089,0.000115981,"IV",9146460,9146854,0,"rpb-12","Caenorhabditis elegans Protein RPB-12 (rpb-12) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_069192]"
9079,11.88977186,12.62871283,0.073552907,1,"V",14429182,14430485,0,"F23B12.1","Caenorhabditis elegans Protein F23B12.1 (F23B12.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074173]"
9081,673.3978088,1560.372179,1.210107164,8.52e-06,"V",14441136,14445186,0,"F23B12.4","Caenorhabditis elegans Protein F23B12.4, isoform c (F23B12.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001269656]"
9082,33906.00102,21143.07818,-0.681388603,0.22378305,"V",14445574,14447272,0,"dlat-1","Caenorhabditis elegans Protein DLAT-1 (dlat-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074178]"
9084,6700.827298,6292.424144,-0.090558966,1,"V",14449699,14452854,0,"F23B12.7","Caenorhabditis elegans Protein F23B12.7 (F23B12.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074180]"
9085,7.497586271,6.313252111,-0.22190423,1,"X",14425375,14428035,0,"F23D12.1","Caenorhabditis elegans Protein F23D12.1 (F23D12.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_078001]"
9086,317.3428071,623.7567133,0.980485656,0.086087104,"X",14416294,14421402,0,"F23D12.2","Caenorhabditis elegans Protein F23D12.2 (F23D12.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_078000]"
9087,5.553544295,73.78289486,3.655980317,2.31e-11,"X",14442551,14443209,0,"F23D12.3","Caenorhabditis elegans Protein F23D12.3 (F23D12.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_078002]"
9088,30.33611936,19.2646455,-0.675381002,0.699716404,"X",14444932,14446054,0,"F23D12.4","Caenorhabditis elegans Protein F23D12.4 (F23D12.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_078003]"
9089,5.392396583,49.86818158,3.181125665,4.44e-06,"X",14448160,14453318,0,"jmjd-3.2","Caenorhabditis elegans Protein JMJD-3.2 (jmjd-3.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_078004]"
9090,14.07482834,54.46754958,1.949725766,0.000292551,"X",14423380,14423742,0,"fipr-3","Caenorhabditis elegans Protein FIPR-3 (fipr-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_182456]"
9091,454.5884598,369.4257174,-0.303434996,1,"X",14453536,14453762,0,"F23D12.7","Caenorhabditis elegans Protein F23D12.7 (F23D12.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029430]"
9092,8296.762377,5051.809741,-0.716130184,0.234728103,"V",12342462,12343448,0,"tomm-20","Caenorhabditis elegans Protein TOMM-20 (tomm-20) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_073691]"
9093,280.5339071,334.0919576,0.249865597,1,"V",12345938,12350342,0,"F23H12.3","Caenorhabditis elegans Protein F23H12.3, isoform a. [Source:RefSeq mRNA;Acc:NM_073693]"
9094,4.370581684,49.14769537,3.421781558,6.29e-05,"V",12358686,12363405,0,"F23H12.5","Caenorhabditis elegans Protein F23H12.5 (F23H12.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_073695]"
9095,2.813178128,6.772568234,1.344251425,0.340384666,"V",12371711,12372851,0,"F23H12.7","Caenorhabditis elegans Protein F23H12.7 (F23H12.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_073697]"
9096,82.70551784,122.6494303,0.570243996,0.763046009,"V",12361400,12361683,0,"fipr-1","Caenorhabditis elegans Protein FIPR-1 (fipr-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_182351]"
9097,88.49160767,264.1048759,1.579079432,1.85e-05,"V",12365436,12365807,0,"fipr-2","Caenorhabditis elegans Protein FIPR-2, isoform b (fipr-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001136422]"
9098,4951.616912,4289.554167,-0.206926803,1,"V",9550620,9555721,0,"ehbp-1","Caenorhabditis elegans Protein EHBP-1 (ehbp-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_073067]"
9099,0.974372597,1.068991255,0.07804151,1,"V",9577104,9579922,0,"F25B3.2","Caenorhabditis elegans Protein F25B3.2 (F25B3.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_073071]"
9100,4.422258469,59.97528882,3.679078301,5.67e-08,"V",9556692,9561584,0,"rgef-1","Caenorhabditis elegans Protein RGEF-1, isoform b (rgef-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001276913]"
9101,10.49398476,27.37040579,1.394135919,0.065486169,"V",9565604,9568683,0,"F25B3.4","Caenorhabditis elegans Protein F25B3.4 (F25B3.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_073069]"
9102,41.62737371,86.2210184,1.036416842,0.086195508,"V",9569037,9570267,0,"F25B3.5","Caenorhabditis elegans Protein F25B3.5, isoform b (F25B3.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001269194]"
9103,13889.55719,10864.962,-0.354256332,1,"V",9580514,9582603,0,"rtfo-1","Caenorhabditis elegans Protein F25B3.6 (F25B3.6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_073072]"
9106,180.9619494,409.7792838,1.182216266,0.021324931,"V",20904144,20907302,0,"acs-12","Caenorhabditis elegans Protein ACS-12 (acs-12) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_075634]"
9107,0,0.808866496,4.295158795,0.303116292,"V",10530617,10532801,0,"F25D1.2","Caenorhabditis elegans Protein F25D1.2 (F25D1.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_073300]"
9108,0.997859381,0,-4.891138392,0.244159585,"V",10528740,10530431,0,"F25D1.3","Caenorhabditis elegans Protein F25D1.3 (F25D1.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_073299]"
9109,1.99807037,17.21666568,3.194854893,0.002670695,"V",10540357,10545718,0,"degt-1","Caenorhabditis elegans Protein F25D1.4 (F25D1.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_073302]"
9110,78.28043903,289.3647012,1.889899628,1.9e-06,"V",10545805,10546728,0,"F25D1.5","Caenorhabditis elegans Protein F25D1.5 (F25D1.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_073303]"
9112,6402.991219,4335.753576,-0.562600167,0.719709986,"I",10401062,10402450,0,"tag-353","Caenorhabditis elegans Protein TAG-353 (tag-353) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060321]"
9113,20563.69879,11855.66067,-0.794627229,0.059470443,"I",10418479,10422468,0,"F25D7.4","Caenorhabditis elegans Protein F25D7.4 (F25D7.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001264443]"
9114,0,1.660407778,5.325712362,0.120834945,"I",10422949,10429017,0,"F25D7.5","Caenorhabditis elegans Protein F25D7.5 (F25D7.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060324]"
9115,8.91497729,57.00228328,2.723831285,7.79e-07,"III",4508897,4512095,0,"F25F2.1","Caenorhabditis elegans Protein F25F2.1, isoform a (F25F2.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027378]"
9116,934.5215185,1187.892529,0.347740894,1,"I",10543015,10546174,0,"snx-27","Caenorhabditis elegans Protein SNX-27 (snx-27) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060357]"
9117,0.948534204,3.261045439,1.665873047,0.433722119,"I",10547686,10549598,0,"F25H2.3","Caenorhabditis elegans Protein F25H2.3 (F25H2.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060358]"
9118,4981.676957,3349.464644,-0.573303004,0.707484834,"I",10551968,10552914,0,"F25H2.4","Caenorhabditis elegans Protein F25H2.4 (F25H2.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060359]"
9119,198099.5059,104081.0809,-0.928527523,0.067022159,"I",10553183,10553783,0,"ndk-1","Caenorhabditis elegans Protein NDK-1 (ndk-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060360]"
9120,3785.902658,3259.569545,-0.216195355,1,"I",10554626,10557620,0,"F25H2.6","Caenorhabditis elegans Protein F25H2.6 (F25H2.6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060361]"
9121,584.9979755,545.9105366,-0.096449151,1,"I",10558356,10559778,0,"F25H2.7","Caenorhabditis elegans Protein F25H2.7 (F25H2.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060362]"
9122,96362.63157,50071.48224,-0.944507124,0.063778995,"I",10569123,10569923,0,"tct-1","Caenorhabditis elegans Protein TCT-1 (tct-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060366]"
9123,782.4891845,555.0136676,-0.497429609,1,"I",10570072,10571893,0,"F25H2.12","Caenorhabditis elegans Protein F25H2.12, isoform a. [Source:RefSeq mRNA;Acc:NM_060367]"
9124,1826.039698,2151.379555,0.23809944,1,"I",10572019,10577003,0,"rtel-1","Caenorhabditis elegans Protein RTEL-1 (rtel-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060368]"
